ADM0_NAME,ADM1_NAME,ADM2_NAME,vs_2001,vap_2001,tmax_2001,tmin_2001,srad_2001,pr_2001,ab_1960,ag_1960,ab_2001,ag_2001,vs_1960,vap_1960,tmax_1960,tmin_1960,srad_1960,pr_1960,LSTday_1960,LSTnight_1960,LSTday_2001,LSTnight_2001,pop_1960,pop_2001
Thailand,Ubon Ratchathani,Kut Khaopun,1.606737414,2.531491819,32.4435817,22.24611649,235.0953235,127.9301917,0.922724688,0.450480014,0.961682545,0.545201669,1.497362299,2.489053994,31.90348999,21.5485012,227.3222298,131.3120269,31.98138317,20.75315137,32.84090016,21.61374645,37086.042,41009.41878
Thailand,Ubon Ratchathani,Muang Samsip,1.621990548,2.574703929,32.64412956,22.36036642,237.1608106,124.1148633,0.945117498,0.469915609,0.973941227,0.545931471,1.489372964,2.524940809,32.10467508,21.70744473,229.6388931,126.3564822,31.80416448,21.267452,32.77802273,21.9506837,66962.80597,82259.17095
Thailand,Ubon Ratchathani,Muang Ubon Ratchathani,1.62749404,2.587901224,32.56256018,22.42993754,237.8456941,129.4718776,0.948946569,0.524724995,0.976553464,0.614293929,1.532049804,2.535539261,32.0093547,21.76883345,230.1262064,131.7369953,31.69798545,21.57032511,32.20479648,22.18396824,207780.0319,234252.0896
Thailand,Ubon Ratchathani,Na Chaluai,1.680576782,2.596545189,31.75934142,22.20768812,237.430307,152.2422865,0.782662817,0.444359187,0.850263066,0.510790417,1.669124113,2.515136337,31.18982639,21.53106035,229.7121283,151.7060492,30.86193651,20.84684713,31.70626593,21.60838562,48210.84181,51287.55209
Thailand,Ubon Ratchathani,Na Yia,1.673935291,2.618086321,32.39448384,22.7454505,237.3964453,144.1244629,0.941661781,0.517032735,0.971803245,0.548198314,1.635148021,2.5489262,31.82933054,22.07008679,229.4009612,146.390573,32.98012343,21.17405514,33.20461305,21.83794537,24072.36803,24531.69989
Thailand,Ubon Ratchathani,Nam Yun,1.696743034,2.557328065,31.43328338,21.78209603,237.8587982,145.849296,0.617187582,0.372121376,0.712195373,0.458535828,1.68011919,2.47474184,30.86438282,21.107464,230.2093,145.7130041,29.45669972,20.69549979,30.32441175,21.53972195,81174.09078,93872.31999
Thailand,Ubon Ratchathani,Phibun Mangsahan,1.654922259,2.615093532,32.34606638,22.76915543,236.9523076,161.0807913,0.930685879,0.522889599,0.973727354,0.587709947,1.616994233,2.547231984,31.77732845,22.0795163,229.0693789,163.9267594,32.11648088,21.56596918,32.45855347,22.32808071,114854.6024,126697.0809
Thailand,Ubon Ratchathani,Pho Sai,1.615758534,2.534912751,32.12030975,22.22208554,234.4926431,135.8102086,0.878076048,0.432245692,0.93440109,0.521961893,1.54262345,2.489227164,31.57638078,21.49199516,226.967914,138.9530421,31.07110036,21.04929373,31.7720368,21.98497669,19003.03201,35851.75597
Thailand,Ubon Ratchathani,Samrong,1.675842699,2.612882988,32.38838699,22.44398478,237.7995249,126.4500249,0.945581891,0.530793558,0.970308572,0.55177201,1.603971055,2.543260656,31.82900927,21.78535135,230.0610709,127.441904,32.6144492,21.36462618,33.25640544,21.51504283,44623.58573,51720.98784
Thailand,Ubon Ratchathani,Si Muang Mai,1.631489751,2.55551174,32.30241694,22.49624009,234.8428936,145.3381853,0.88881914,0.463729811,0.939098533,0.518894317,1.573169104,2.502076321,31.75039931,21.77868755,227.2438292,148.4802718,32.00795674,21.29318231,32.57780942,22.13270587,54691.07872,61094.13878
Thailand,Ubon Ratchathani,Sirinthon,1.660302293,2.59203241,32.02959203,22.42304075,236.9332665,167.6383327,0.805776696,0.445123921,0.895064214,0.511915386,1.634193267,2.523773668,31.46496476,21.72440772,229.1286546,169.503797,30.0275573,22.13594354,30.43835843,22.91026642,31974.59876,42483.68478
Thailand,Ubon Ratchathani,Tan Sum,1.629873309,2.595457034,32.47910403,22.54232261,237.9241855,140.0747529,0.952553855,0.532671358,0.978963037,0.580790288,1.559278072,2.539692525,31.92020151,21.86684555,230.0340556,143.0526145,31.32144292,21.70317743,31.55589795,22.35126454,32369.05388,35312.42633
Thailand,Ubon Ratchathani,Trakan Phutphon,1.620133857,2.570343214,32.55019859,22.55480083,236.0624483,137.4463563,0.939649995,0.498765643,0.969967316,0.5579094,1.537668147,2.519705639,31.99935459,21.8625339,228.2634564,140.684995,32.50641002,21.29630868,33.09572269,22.01349741,133081.3349,146923.5634
Thailand,Ubon Ratchathani,Warin Chamrap,1.650645515,2.6060949,32.45552329,22.54353741,237.9427765,136.0736398,0.951706842,0.545037708,0.974940337,0.594682425,1.582764551,2.544499684,31.89405495,21.87712466,230.1077728,138.2686892,32.14679049,21.63299095,32.4265181,22.06344926,150111.4452,179770.3934
Thailand,Udon Thani,Ban Dung,1.520441684,2.477530852,31.26267163,21.18930917,213.5619568,146.4170185,0.94363734,0.689958223,0.968641387,0.662220137,1.219309414,2.448294075,30.73388213,20.60513965,208.0572613,147.7958538,32.58080379,21.30998113,32.23282691,21.5006284,129876.5972,97408.9856
Thailand,Udon Thani,Ban Phu,1.461401915,2.464658191,31.74261712,21.18378104,210.9757313,108.4152555,0.922733901,0.604362421,0.942302799,0.557689031,1.133867865,2.418571204,31.25910273,20.60697892,207.1263093,109.2747815,31.30897521,20.78585154,31.70855034,21.08584664,106654.6745,88640.10727
Thailand,Udon Thani,Chaiwan,1.551036725,2.460368794,31.87922459,21.65054255,218.6950863,110.2621024,0.945135364,0.575148206,0.958064283,0.535333273,1.211461256,2.421505619,31.35350003,21.06277013,213.3510962,111.8265579,32.65582847,20.78990443,33.4321325,21.35365592,39874.90536,32625.2351
Thailand,Udon Thani,Kumphawapi,1.513980953,2.480679708,32.17434084,21.89095549,219.7146954,100.6009365,0.949457854,0.593939612,0.960606464,0.572183455,1.171016259,2.434002177,31.65976111,21.32104353,215.0454822,101.6829427,32.80811445,21.07729783,33.00480048,21.59310488,160661.3103,127860.4944
Thailand,Udon Thani,Kut Chap,1.494621262,2.453052126,31.8720673,21.37027016,214.8173973,99.97413674,0.945046251,0.626712514,0.954028176,0.55824693,1.145122985,2.408642296,31.37655995,20.80175947,211.137653,101.2567054,32.0805059,21.07862219,31.99997209,21.27530328,76725.49862,54053.9613
Thailand,Udon Thani,Muang Udon Thani,1.488068348,2.470712514,31.90322386,21.71453976,216.3629664,110.4293416,0.953442724,0.660584136,0.96555688,0.658235497,1.141058011,2.42755579,31.38346511,21.14602067,212.1406417,112.1368659,32.05342593,21.47094364,32.25642525,21.6484577,420861.0849,330941.2013
Thailand,Udon Thani,Na Yong,1.437198356,2.39982744,31.3165201,20.18178888,208.4109464,109.9158029,0.676895113,0.432110958,0.746821868,0.461476642,1.148558351,2.351767947,30.85630257,19.58960459,204.5723649,109.9571034,28.67507255,19.94904423,28.87674102,20.71714421,28283.00969,21219.46827
Thailand,Udon Thani,Nam Som,1.41757991,2.426004673,31.70087639,20.61073824,209.9832139,104.0844246,0.870270965,0.556646449,0.906179728,0.530566965,1.118234283,2.37765231,31.24281578,20.03342913,206.4374199,104.6060878,31.06881657,20.04198243,31.12489386,20.73677431,62131.61842,46952.27144
Thailand,Udon Thani,Non Sa-at,1.53473958,2.457458778,32.14844685,21.69242417,220.2947368,95.42364882,0.931207874,0.544756284,0.926653716,0.478663078,1.193674739,2.404258351,31.65164984,21.12579155,215.8508097,95.86106545,33.34533523,20.79106724,33.57472928,21.29455609,53057.63838,40840.5343
Thailand,Udon Thani,Non Saeng,1.53811406,2.409764372,31.58775973,21.15172669,218.6723279,98.02715461,0.809523694,0.473824548,0.788995688,0.425262056,1.19349676,2.363070743,31.07352836,20.59047227,214.4905071,99.19239041,31.54570951,20.31513698,31.59778191,21.02790394,13711.28786,13526.10288
Thailand,Udon Thani,Nong Han,1.517744045,2.477364275,31.90388585,21.75674998,217.8085977,112.8798193,0.954077763,0.618275031,0.966746486,0.590973434,1.175641917,2.438406236,31.37916145,21.17635058,212.8477103,114.5336953,32.3706585,21.03447087,33.06684829,21.43450851,139201.5818,115963.7221
Thailand,Udon Thani,Nong Wua So,1.541101405,2.395184935,31.60164493,21.00131449,218.1751281,94.73126562,0.780369143,0.505895786,0.801244604,0.490338256,1.195989973,2.349416971,31.10011666,20.43771785,214.3951639,95.81530128,30.61277908,20.74860266,30.83048777,21.410883,63904.41631,51611.95984
Thailand,Udon Thani,Phen,1.510427276,2.483195103,31.50460752,21.44086972,212.8474526,128.1898305,0.947216355,0.655895852,0.970205284,0.651946105,1.19034123,2.444745323,30.99163276,20.86169354,208.089903,129.4867199,31.95492974,21.007356,32.31055782,21.52088796,113620.8728,90772.21166
Thailand,Udon Thani,Phibunrak,1.529406801,2.481436946,31.60944323,21.54599801,215.5263774,124.5176318,0.956307314,0.669747092,0.970732908,0.647420138,1.193683072,2.445256782,31.08822552,20.96744095,210.6243945,126.1793227,31.97061744,21.22611876,32.34952211,21.62787772,26266.70486,19620.21491
Thailand,Udon Thani,Sang Khom,1.526513808,2.485089476,31.23196696,21.18460775,211.9942582,145.7363372,0.927301849,0.65121786,0.966786206,0.6742385,1.232404761,2.450818431,30.71525092,20.60009298,206.8301822,146.6969154,31.36480081,21.14936178,31.40700417,21.73237422,30665.06958,24051.80067
Thailand,Udon Thani,Si That,1.544934076,2.482660527,32.21764752,21.91338865,220.3689587,102.6399988,0.941570381,0.550083109,0.954851177,0.501784128,1.203889803,2.434664895,31.71156686,21.34013776,215.1688613,103.6363796,33.49618508,20.77681612,33.78200684,21.37886957,46965.41,38269.14606
Thailand,Udon Thani,Thung Fon,1.537867387,2.477244304,31.64449757,21.54823245,215.9991472,126.1442604,0.957373104,0.681076168,0.969989788,0.630815328,1.202760739,2.444006591,31.11891906,20.96649259,210.7675723,127.9478774,32.13514759,21.31483267,32.68498529,21.46369572,31357.2231,25173.19486
Thailand,Udon Thani,Wang Sam Mo,1.575808157,2.457664733,31.87627471,21.54658364,221.8592843,108.4313218,0.90456531,0.540881392,0.918930597,0.470670617,1.236804602,2.414525974,31.36913522,20.97188826,216.1133883,109.7284922,32.59002108,20.79967033,32.84932068,21.44759222,50334.35874,45533.48216
Thailand,Uthai Thani,Ban Rai,1.059157869,2.486028572,31.35777581,20.93383229,215.4886926,103.9304349,0.425240774,0.322771081,0.436414532,0.359702603,1.069784434,2.410506946,31.04501651,20.32498245,213.7994511,105.1222144,27.78434456,19.50160633,28.64596722,20.83217176,54961.7124,57958.82609
Thailand,Uthai Thani,Huai Khot,1.05320353,2.597724257,32.22123785,21.8804208,216.6506379,97.83477384,0.767888199,0.474153583,0.770070939,0.556028284,1.052700882,2.518195994,31.90539597,21.27328073,214.9034573,99.35338659,30.02474897,20.43506351,30.6837905,21.81597503,17693.02362,17106.82138
Thailand,Uthai Thani,Lan Sak,1.039348313,2.634330013,32.4685403,22.07936743,217.140706,102.0904582,0.701513592,0.479908046,0.748978035,0.573021852,1.028705326,2.556005506,32.17790504,21.48112414,215.2987026,104.1942221,29.93525437,20.7511781,31.12006642,22.07854695,54198.18751,52634.88166
Thailand,Uthai Thani,Muang Uthai Thani,1.047983741,2.756371916,33.55813764,23.50176546,221.404982,88.63940894,0.962040646,0.718226731,0.964094709,0.730844154,1.019065744,2.668492516,33.22876042,22.87295444,219.4570203,89.85987428,32.28986819,22.9126032,32.35375479,23.50660119,57824.26135,49284.32628
Thailand,Uthai Thani,Nong Chang,0.986927486,2.74199458,33.40995177,23.24710233,220.2155722,92.67490232,0.971828569,0.704127319,0.9780287,0.656108451,0.972798214,2.657066847,33.0813439,22.63256475,218.3975221,94.23307964,32.20311664,22.59724086,32.83806487,23.12103173,39426.71171,43738.1479
Thailand,Uthai Thani,Nong Khayang,1.026214478,2.756507317,33.58143839,23.53728356,220.4727004,88.92197633,0.965606604,0.719573417,0.969326365,0.697196026,1.004899529,2.66874391,33.24505844,22.91300362,218.5835803,90.1268095,32.85391465,22.66947369,33.36878413,23.2679115,15118.09854,15515.45462
Thailand,Uthai Thani,Sawang Arom,1.035966874,2.73912693,33.6378283,23.35758663,218.6216511,97.10804178,0.956421708,0.687301501,0.964526796,0.658532873,1.006988325,2.656882796,33.33583041,22.74305691,216.7483369,99.14940374,33.02380988,22.43586896,34.33045207,22.9982502,30287.58504,29017.70113
Thailand,Uthai Thani,Thap Than,1.028263303,2.744916027,33.62095001,23.40481969,219.3667059,94.76521308,0.967525617,0.698404666,0.973691703,0.661648026,1.003302895,2.661048682,33.30450237,22.78661886,217.5055878,96.55625525,32.68365427,22.66607161,33.72507107,23.13623401,20338.44239,33224.54342
Thailand,Uttaradit,Ban Khok,1.384969001,2.282231623,31.23041766,19.15833496,210.8247239,98.48579444,0.272665576,0.298417913,0.379768663,0.29851443,1.105704019,2.226522531,30.8584359,18.51716799,207.9588591,99.56844103,27.03152477,19.18534061,27.99350922,20.0742208,14358.0809,13754.21858
Thailand,Uttaradit,Fak Tha,1.346939176,2.339777788,31.50002365,19.42397161,213.1491161,97.75549702,0.387000716,0.360421292,0.434903895,0.405430084,1.085315411,2.284137785,31.14445334,18.78716154,210.5309905,99.35743166,27.57971946,20.25179388,28.38034632,21.3237336,15665.9416,14286.94873
Thailand,Uttaradit,Laplae,1.169788636,2.579806239,32.96772223,21.16636824,216.5072306,99.53618233,0.694981472,0.529820272,0.85634728,0.645482271,0.942497407,2.524296472,32.68000262,20.50492151,214.033074,103.1832908,29.62506323,21.51080851,30.31219188,22.33896872,56481.78203,54670.66831
Thailand,Uttaradit,Muang Uttaradit,1.172059438,2.593090257,33.19465303,21.28486093,216.5120157,106.7736369,0.825659717,0.599361738,0.900273844,0.670864337,0.941195751,2.538664725,32.89628117,20.63136968,214.0731021,110.6913544,30.27599048,21.4447466,31.25709219,22.34714255,152504.3785,141265.6694
Thailand,Uttaradit,Nam Pat,1.322326959,2.374444335,31.76174091,19.76180094,215.1415683,104.6378941,0.40931718,0.360067151,0.480285341,0.410870396,1.093801589,2.321565946,31.43767094,19.14474824,212.8821626,107.464674,27.68481836,19.9770537,28.57740881,21.13393082,32693.89549,30402.19353
Thailand,Uttaradit,Phichai,1.155748507,2.674333128,33.36528497,22.2456231,217.5272264,93.96551881,0.936941101,0.713845808,0.942142854,0.694599093,0.958986563,2.60837211,33.08577875,21.61631674,215.2607846,97.33423787,31.43041182,22.13398188,32.12298905,23.03167132,74994.62315,73970.63046
Thailand,Uttaradit,Tha Pla,1.279641957,2.476042545,32.27471798,20.29238066,216.0877594,100.367674,0.54999238,0.441152751,0.620870581,0.500715104,1.034710853,2.421894729,31.94914932,19.64193659,213.5763022,103.6886063,27.43456669,21.40338175,28.26970923,22.19032471,45586.89633,44723.51187
Thailand,Uttaradit,Thong Saen Khan,1.218623825,2.542542179,32.78597235,21.0593897,216.7152986,110.7024809,0.731610362,0.539303698,0.7684373,0.585784474,1.00531299,2.484823738,32.49479202,20.44176023,214.5063238,114.6980764,29.87088411,21.13288844,31.27516593,22.30136586,31624.86381,31087.017
Thailand,Uttaradit,Tron,1.147562695,2.672156807,33.57834186,22.08152762,217.1455904,101.892568,0.971833108,0.713419049,0.978959778,0.712080665,0.933488113,2.61077123,33.29602249,21.4429925,214.8292446,105.3618252,31.35136854,22.14596128,32.29496258,22.89945514,34042.73245,33360.50802
Thailand,Yala,Bannang Sata,1.402265068,2.787157689,31.01448639,22.58566234,206.3664644,178.8460564,0.356928304,0.253691184,0.689834592,0.465507749,1.35836346,2.649818279,30.51735139,21.68261952,207.592963,175.4183875,27.48596264,20.34191643,28.01460619,21.4008107,31661.82957,45651.9802
Thailand,Yala,Betong,1.354538593,2.687882532,29.92214177,21.18320979,196.5394806,200.7592749,0.140807879,0.163826646,0.344315876,0.281087129,1.330642273,2.544003071,29.41337403,20.24906395,202.081954,194.814309,25.64180233,19.41235743,26.58632733,20.10099386,45903.12659,52842.10145
Thailand,Yala,Muang Yala,1.498409246,2.904132785,31.75598559,23.5214881,210.6186129,164.8553299,0.795969061,0.541121573,0.921514249,0.7058962,1.463233498,2.766283649,31.27461116,22.63760901,210.588209,161.904084,29.39484305,21.49767388,29.99169605,22.40238229,161809.256,179783.1649
Thailand,Yala,Raman,1.638156122,2.916615181,31.64453216,23.56119761,211.3972917,172.1001419,0.792012148,0.533676217,0.896452997,0.653780978,1.595579627,2.778748832,31.16554859,22.68672425,211.6534324,170.4365571,29.11728409,21.65347199,29.50470155,22.2583935,64359.59995,76120.56492
Thailand,Yala,Than To,1.359874444,2.727603617,30.4550972,21.87704446,202.1463663,188.8489908,0.19451767,0.171540785,0.439602343,0.31287117,1.323976307,2.587779381,29.95411559,20.96123724,205.05557,183.7835912,25.84186207,19.84715016,26.66591309,20.80767892,20860.20487,19206.89068
Thailand,Yala,Yaha,1.423836849,2.843055888,31.54699576,23.05763628,207.9519178,166.8755625,0.464013137,0.296487572,0.753912786,0.474165243,1.387540066,2.705108677,31.06523368,22.16481211,208.612549,162.6546328,27.8258967,20.92683718,28.53207253,21.86096288,47609.9041,59405.69335
Thailand,Yasothon,Kham Khuan Kaeo,1.657488567,2.577728328,32.68594963,22.27491951,236.4260008,115.7588277,0.947900267,0.482104681,0.972761025,0.563121866,1.44561376,2.524585054,32.17512985,21.6385144,229.4050424,116.9495555,31.29165862,21.59686335,32.01249988,22.06712808,83143.67973,66307.79205
Thailand,Yasothon,Kho Wang,1.663709528,2.597600971,32.7272825,22.35035811,236.930486,115.7622026,0.954621734,0.494629847,0.977160016,0.567260605,1.475190997,2.543553621,32.20941696,21.71806611,229.9107373,116.0968822,31.91468952,21.50613724,32.33139664,22.11635767,31272.70543,24861.08833
Thailand,Yasothon,Kut Chum,1.643827579,2.535501901,32.53879962,22.02659676,234.1639147,117.8477335,0.919542138,0.451995434,0.950661863,0.536421919,1.388131729,2.480441041,32.03540408,21.39322594,227.1832618,119.7328699,31.66068464,21.09775926,32.50808349,21.75263991,77753.51201,58384.10262
Thailand,Yasothon,Loeng Nok Tha,1.635691981,2.507625053,32.38169794,21.75206615,233.6790542,125.5503285,0.892908505,0.428727452,0.941792137,0.510748878,1.408500038,2.461855012,31.86526574,21.10319409,226.4603442,128.5320125,30.96799831,20.91529691,32.15020447,21.5857171,100903.8127,84669.84568
Thailand,Yasothon,Maha Chana Chai,1.668345429,2.590798238,32.70209578,22.3009866,237.2167249,114.459345,0.954727225,0.500505584,0.975169367,0.565290013,1.455973107,2.536085617,32.19289028,21.66906217,230.2874817,114.9497236,31.02411142,21.91346831,31.91884597,22.30210535,63512.7928,50803.99181
Thailand,Yasothon,Muang Yasothon,1.649825178,2.567622632,32.69481541,22.27943292,235.3297577,113.4624823,0.946467858,0.489208676,0.969658376,0.590544989,1.391791856,2.512106103,32.19583348,21.64875229,228.4900997,114.6424712,31.75464238,21.32645909,32.0784807,22.00728078,140094.2741,115851.9196
Thailand,Yasothon,Pa Tiu,1.632368821,2.560234318,32.67324736,22.21485469,235.3068907,118.0108366,0.946945442,0.472225306,0.968276886,0.551225146,1.412451333,2.508379946,32.16340112,21.57350118,228.2201554,119.8844066,31.96934065,21.48513817,32.46121635,21.86618559,41511.26503,31288.49447
Thailand,Yasothon,Sai Mun,1.645732629,2.551590103,32.61702491,22.16844026,234.382456,114.7174929,0.933015668,0.458988417,0.962011549,0.558952666,1.380330865,2.495117526,32.11717189,21.53897,227.5028816,116.247503,31.97429572,20.93530967,32.47320597,21.76832851,36423.43801,27719.30407
Thailand,Yasothon,Thai Charoen,1.632419643,2.529317206,32.51616607,21.94897708,234.2238291,122.191377,0.927663627,0.441941845,0.95817407,0.528661727,1.401216357,2.479261238,32.00478392,21.30483358,227.0815211,124.6744275,31.56209048,20.99277674,32.59372463,21.60854712,28828.73396,23346.15581
Thailand,Amnat Charoen,Chanuman,1.632912261,2.505879857,32.12303509,21.656146,235.0360888,122.5553682,0.80897501,0.387635298,0.92673671,0.491142031,1.478258716,2.468720485,31.59081736,20.96836796,227.3754401,126.3672702,29.32059536,20.50902641,31.01089266,21.47047655,46947.16906,26882.8373
Thailand,Amnat Charoen,Hua Taphan,1.638687878,2.569382802,32.61333516,22.2135311,236.6022123,119.1065193,0.925330386,0.459623522,0.96039141,0.538452152,1.457909534,2.518734615,32.09265128,21.56890364,229.3536282,121.0522654,31.11880116,20.96723704,32.29384132,21.88095101,59558.20716,38456.89017
Thailand,Amnat Charoen,Lu Amnat,1.633334786,2.561118799,32.70548051,22.34304175,236.1398401,122.5547827,0.945316345,0.470989065,0.971664868,0.558068072,1.480354832,2.513018905,32.17373093,21.68902102,228.666882,125.2666158,32.35139432,21.16324351,33.17026325,21.95325121,45148.09974,29176.34221
Thailand,Amnat Charoen,Muang Amnat Charoen,1.625481267,2.536172216,32.55567686,22.09000946,235.3971044,121.8036564,0.931180538,0.460245876,0.958060623,0.54718374,1.445703011,2.489863141,32.03087121,21.43623818,228.0270697,124.633448,31.883077,21.1394171,32.55229783,21.79760936,168677.4755,100550.5214
Thailand,Amnat Charoen,Pathum Ratchawongsa,1.613665672,2.519206782,32.3098588,21.94912899,235.6591787,124.239135,0.896611135,0.422631642,0.94437219,0.509409545,1.47497191,2.477430133,31.77558565,21.26857145,227.9812372,127.6610971,31.17898473,20.72494552,31.98511648,21.65594556,50313.45468,33702.89581
Thailand,Amnat Charoen,Phana,1.61067285,2.561032297,32.6116,22.35137449,236.6631767,126.0469321,0.944798895,0.476646732,0.969425802,0.547591544,1.487164228,2.513862582,32.07448801,21.68170024,228.9909809,129.0183444,32.01529421,21.24346984,32.60559052,22.05393032,37561.80724,22870.85288
Thailand,Amnat Charoen,Senangkhanikhom,1.63884278,2.516465535,32.46187084,21.91384152,234.6217147,123.7414877,0.906389844,0.43995593,0.953220385,0.528234248,1.450113191,2.474438787,31.9365808,21.25468342,227.2257295,127.0563205,31.48436216,20.98505317,32.5286522,21.64973873,50337.85037,30403.05668
Thailand,Ang Thong,Chaiyo,0.960778756,2.751078625,33.23134656,23.33614247,221.1653236,80.66636602,0.934855443,0.796303945,0.934937821,0.806654202,0.967537062,2.656332531,32.84554295,22.64940042,218.5131807,81.84081466,30.77992307,23.1674134,30.73194732,23.78049646,22837.58387,20780.96297
Thailand,Ang Thong,Muang Ang Thong,0.929752495,2.751970172,33.28704966,23.47011967,220.1165296,79.6244719,0.941433247,0.836239601,0.942297712,0.836389516,0.953698407,2.656617903,32.89411964,22.78236269,217.4643914,81.17849664,31.27503337,23.39529642,31.29515599,24.0237742,47697.99034,44682.19899
Thailand,Ang Thong,Pa Mok,0.925830375,2.754243713,33.33111329,23.56238353,219.033651,80.51878426,0.94407073,0.842656407,0.944481287,0.819642288,0.961136373,2.658066548,32.9347441,22.8733351,216.3231768,82.23488674,31.40216628,23.64038757,31.56821273,24.2472016,26711.45241,25668.16324
Thailand,Ang Thong,Pho Thong,0.963313974,2.750747325,33.15439394,23.32360987,221.5022262,77.64570387,0.923785175,0.763930962,0.933003939,0.784377357,0.977415086,2.656810929,32.77333118,22.64420346,219.0468082,79.04466341,30.54858548,23.37219233,30.89983953,23.73349484,52414.99097,49860.82216
Thailand,Ang Thong,Samko,0.936350819,2.750823274,33.20096977,23.38209915,220.7499859,77.80371469,0.92829631,0.784884388,0.936818368,0.770251991,0.967309012,2.656891717,32.81578228,22.70444082,218.4602997,79.68155712,30.794689,23.049293,31.17845694,23.58570323,12340.43109,15909.39652
Thailand,Ang Thong,Sawaengha,0.972833012,2.751184326,33.18601782,23.37744444,221.7844669,76.34080122,0.925089662,0.743279981,0.935138414,0.764290349,0.980263946,2.658146117,32.81132329,22.70081583,219.4428243,77.62804878,30.86581543,22.77789324,31.41721793,23.50832948,41689.4767,31556.66178
Thailand,Ang Thong,Wiset Chai Chan,0.926897745,2.751875361,33.24991371,23.43540622,220.1107166,78.45537641,0.936310701,0.819045037,0.939024818,0.801289163,0.961791482,2.656983576,32.85933223,22.75401741,217.6643058,80.34996349,31.07574021,23.52142426,31.23732775,23.97098984,72084.56142,64979.00688
Thailand,Bangkok,Bang Khen,1.311176872,2.827414076,33.04461081,24.49132156,213.5085673,101.5951147,0.988481697,0.944991981,0.988857599,0.972956989,1.435771165,2.721732766,32.64030341,23.79665371,209.9233475,102.0085867,34.47197941,23.52025265,34.80029328,24.72302688,223450.3195,438741.3192
Thailand,Bangkok,Bang Khun Thian,1.633081446,2.8800006,32.86961715,24.53969768,216.1317728,102.83963,0.97695513,0.900848785,0.98644226,0.934200656,1.805183629,2.773474242,32.45043139,23.87637747,213.0684691,103.7079733,31.76679499,24.25536897,31.79152658,25.10766327,198387.266,343990.7191
Thailand,Bangkok,Bang Rak,1.688233333,2.881415347,33.08798611,24.66275,211.4390833,115.7873611,0.990227209,0.984944439,0.989658476,0.982903543,1.850781843,2.774003557,32.67399729,23.98241192,208.0873645,116.4608401,36.98317101,25.75501742,35.4951937,25.9197614,40050.986,75705.25226
Thailand,Bangkok,Bang Su,1.413775972,2.844580923,33.12079596,24.57051196,211.5789182,104.7923393,0.988151826,0.983244021,0.989102754,0.978099211,1.559216249,2.738773169,32.7165017,23.88906449,208.2375342,105.180229,37.82868544,24.88519397,36.24824732,25.50668961,99898.01916,175701.6978
Thailand,Bangkok,Bangkapi,1.552909608,2.865011083,33.0383026,24.71243112,211.975177,114.417401,0.989728836,0.979602487,0.989466787,0.981533877,1.701062908,2.757227867,32.62555422,24.0169907,208.30891,114.8263889,36.44696854,24.60975026,35.78226051,25.43511591,296829.4996,544071.3124
Thailand,Bangkok,Bangkho Laem,1.678781863,2.880973775,33.08955882,24.66252451,211.3267157,115.0664216,0.989638559,0.985940974,0.990288421,0.982978194,1.841895026,2.773678025,32.6754065,23.98381157,208.0042205,115.7498804,37.21906668,24.9567294,35.50560217,25.30530195,61959.80057,113888.2529
Thailand,Bangkok,Bangkok Noi,1.503561728,2.858975,33.14257716,24.56275206,210.9285597,109.6543724,0.989043415,0.983898423,0.989284944,0.980826315,1.663372729,2.752927457,32.73219161,23.88924772,207.7205435,110.0208522,37.12734461,24.9097256,36.01839128,25.35504024,81667.97133,143073.6692
Thailand,Bangkok,Bangkok Yai,1.543376984,2.865477877,33.1440873,24.61465278,210.6105456,111.3209821,0.988776674,0.984170741,0.989331574,0.982090309,1.705091947,2.759097609,32.73286634,23.94172232,207.3844367,111.7879646,37.856604,25.14349511,36.62328773,25.46403934,49947.98872,95155.91808
Thailand,Bangkok,Bangphlat,1.459997055,2.851862544,33.12543286,24.54876472,211.1971584,107.964576,0.989212631,0.983765064,0.989253906,0.979969182,1.613705651,2.74598351,32.7161237,23.86895918,207.9447018,108.288029,37.117881,24.80591944,35.76939178,25.47746163,145772.4624,254439.8774
Thailand,Bangkok,Bungkum,1.468470042,2.854038571,33.028,24.67581042,212.3804942,110.5126125,0.989489699,0.966879983,0.989289767,0.978602324,1.609605447,2.746605575,32.61880122,23.97772724,208.6661533,110.8664024,35.14123157,23.88146073,35.0852505,24.9234705,178845.9152,317494.6743
Thailand,Bangkok,Chatuchak,1.423274646,2.846010575,33.12812076,24.65632086,211.7648521,106.5359827,0.988529147,0.983104313,0.989073031,0.978434218,1.565424725,2.739754242,32.72278264,23.96874389,208.3008739,106.9508513,37.56293917,25.07606716,36.28221605,25.7222701,204417.6076,387791.3948
Thailand,Bangkok,Chom Thong,1.579426951,2.873004509,33.03906448,24.62529272,212.4165783,109.521486,0.988442748,0.932724548,0.989568769,0.97202246,1.746043532,2.766453934,32.6251489,23.95465003,209.2426823,110.208433,34.08128016,23.8219216,33.64593026,24.72069126,108335.6894,217845.6399
Thailand,Bangkok,Don Muang,1.293770425,2.822899043,33.125824,24.4946308,214.0554707,97.96192421,0.9883404,0.976633994,0.988260794,0.974855067,1.418545676,2.717829302,32.72392586,23.80768088,210.6076666,98.41566274,36.46755496,24.28884847,35.90460407,25.39687365,289295.2162,492052.6306
