ADM0_NAME,pop_2001,pop_1960,pr_2001,tmax_2001,tmin_2001,srad_2001,vap_2001,vs_2001,pr_1960,tmax_1960,tmin_1960,srad_1960,vap_1960,vs_1960,LSTday_2001,LSTnight_2001,LSTday_1960,LSTnight_1960,ab_1960,ag_1960,ab_2001,ag_2001
Indonesia,88428.47726,83084.55447,203.6925376,30.5930516,21.26076464,212.5651636,2.611329899,26.11329899,197.7560098,30.2626469,20.40622582,208.9305361,2.567062238,25.67062238,31.89881051,21.87551808,30.20070933,20.34789211,0.912117012,0.711020507,0.965128547,0.957320077
Indonesia,1583.059115,0,196.8811063,28.40168343,19.44818008,211.6504119,2.405339511,24.05339511,191.0694094,28.07018269,18.59730749,208.3530091,2.364792625,23.64792625,27.26855023,20.94763138,26.9249363,20.80651888,0.657226735,0.660689261,0.787794852,0.748588287
Indonesia,42035.04333,63412.63647,187.382859,31.51481346,21.84633462,215.2513538,2.612700429,26.12700429,182.9193183,31.19140775,20.99911945,212.4565363,2.560709997,25.60709997,32.80652966,22.05454916,32.52783828,21.05068805,0.974522002,0.777256567,0.981662919,0.944942198
Indonesia,22791.96208,3630.688581,183.0005,31.91494744,21.73236667,217.8108109,2.632870667,26.32870667,178.9264165,31.58791213,20.87922076,214.9414112,2.577445091,25.77445091,31.8263986,21.96536619,30.70581252,20.74758497,0.963839335,0.597975231,0.988039265,0.901379653
Indonesia,44827.01105,110664.7388,183.1957024,31.79411431,21.99928883,217.5055454,2.609924847,26.09924847,179.0130571,31.46206317,21.14310433,214.9045029,2.5529285,25.529285,31.93200886,22.04974248,30.79797903,20.87873805,0.978309184,0.735797274,0.987339324,0.945134958
Indonesia,35083.48043,5220.957481,179.8345848,31.90716471,21.72663556,217.1379731,2.627618059,26.27618059,175.773074,31.57855232,20.87556812,214.2876385,2.569806381,25.69806381,32.58398892,21.77628327,31.26784033,20.65198426,0.958815988,0.607911271,0.986625659,0.829088522
Indonesia,41934.43509,48797.86717,187.1751938,31.46742087,21.93609442,215.0427638,2.612871958,26.12871958,182.6817031,31.14731046,21.0913589,212.2940957,2.561289156,25.61289156,32.54863785,21.94795508,32.54239644,21.11522191,0.974176856,0.799755888,0.981424097,0.943467489
Indonesia,62717.68376,47136.90861,186.0788345,31.85952646,22.07157714,216.9532427,2.622231182,26.22231182,181.719048,31.53012195,21.21676994,214.3222127,2.566853422,25.66853422,32.13632449,22.23912245,31.47526779,20.76887163,0.981556964,0.801828581,0.988492042,0.954728332
Indonesia,47286.09821,37977.60056,186.0634162,31.28186355,21.71419834,215.6634912,2.562702227,25.62702227,181.679399,30.94929967,20.85670827,213.1209687,2.508362452,25.08362452,32.11717713,21.81751612,31.59824744,20.5305643,0.961612276,0.772883362,0.975534522,0.940735507
Indonesia,66412.00241,69097.53191,182.741922,31.70210832,22.0715276,216.9647887,2.631937772,26.31937772,178.343912,31.37547381,21.22149569,214.3262325,2.578283238,25.78283238,31.74787891,22.17447857,31.11856909,21.00763405,0.983314455,0.858890703,0.987674074,0.955499133
Indonesia,34336.74394,34947.41964,186.5031974,31.67483066,21.76067346,216.4681061,2.638700607,26.38700607,182.0790618,31.3569478,20.91737343,213.5244669,2.586673514,25.86673514,31.87443682,22.17188965,31.33972095,21.38731479,0.973295647,0.737944159,0.985473973,0.921179285
Indonesia,26639.59844,1804.81367,184.7844043,31.89519482,21.6882655,216.8726117,2.638785633,26.38785633,180.5355156,31.57333418,20.84198112,213.9189044,2.585019479,25.85019479,32.36068588,22.19913116,31.22986128,21.28812558,0.969681265,0.653421417,0.987556555,0.903275928
Indonesia,47222.27402,27221.46041,183.7478115,31.93216088,21.97390773,217.9727202,2.63346664,26.3346664,179.517254,31.60310937,21.12057718,215.2686008,2.576969262,25.76969262,31.69669023,22.1793597,30.51150652,20.90734325,0.977717306,0.705773881,0.989811907,0.944384985
Indonesia,44422.66752,24298.08495,184.3426701,31.64313773,22.00969438,215.9743735,2.630048951,26.30048951,179.9602043,31.32081023,21.16183881,213.26075,2.57737378,25.7737378,32.56529807,22.19000086,31.98526106,21.15635424,0.982258085,0.758778387,0.989242654,0.941869351
Indonesia,29032.07478,6626.963576,186.7610581,30.79037829,21.27879331,214.9715696,2.509831546,25.09831546,182.3935066,30.45944801,20.42457478,212.4720788,2.454837984,24.54837984,31.08065033,21.49310604,30.34077838,20.30017703,0.88434628,0.667105328,0.961078758,0.91410286
Indonesia,50163.52408,60716.45599,180.8575257,32.01488823,21.99211669,218.2670488,2.639735423,26.39735423,176.7676589,31.68408554,21.14135322,215.5523014,2.582034416,25.82034416,31.82749646,22.16579044,30.75425929,21.23233129,0.982073314,0.760738289,0.989859775,0.949426899
Indonesia,64095.81937,55262.13409,183.6046954,31.87103902,22.04466,217.7895352,2.642283122,26.42283122,179.2838281,31.54316991,21.19276056,215.0985759,2.587769642,25.87769642,31.46404101,22.19510444,30.32337829,20.95871754,0.98436736,0.805749419,0.990066245,0.94768467
Indonesia,68053.29787,184154.0533,185.9094714,31.94547357,22.06483205,217.2924752,2.632893438,26.32893438,181.5845152,31.61666711,21.21144255,214.6162812,2.577352759,25.77352759,32.00060566,22.47707279,30.65985469,21.03965591,0.985470499,0.853047504,0.989979637,0.9546721
Indonesia,25713.66086,7411.29767,183.7209139,31.89921929,21.69462736,217.3882206,2.634909611,26.34909611,179.5879484,31.57229512,20.8428351,214.4856972,2.580226482,25.80226482,32.18302395,22.06549201,31.03352443,20.93755842,0.970359299,0.652742153,0.98734418,0.873617078
Indonesia,49135.27384,38892.22854,184.6932456,31.8528962,21.70846784,217.0719203,2.64890307,26.4890307,180.3641581,31.53574615,20.86405113,214.0748982,2.59606345,25.9606345,31.46602651,22.10106345,30.21345723,21.21083491,0.964496374,0.688798706,0.987046958,0.912971243
Indonesia,24405.06263,3050.377551,181.2946396,31.86129189,21.59779505,216.897482,2.620239955,26.20239955,177.2239859,31.5357873,20.7454744,213.9781786,2.563508207,25.63508207,32.39810677,21.90244672,31.36937296,20.68840121,0.953932806,0.593823907,0.983665159,0.826942653
Indonesia,49024.16822,35095.66941,184.5378262,31.80191331,21.91737594,216.753746,2.642596263,26.42596263,180.2644543,31.4756857,21.06868496,213.95549,2.58904866,25.8904866,32.2198725,22.15929297,31.16028626,21.06156325,0.982993739,0.774019859,0.989206139,0.939441682
Indonesia,58905.16757,52306.28326,174.2630838,31.4827049,22.6930815,214.4069139,2.644718739,26.44718739,168.305643,31.16000123,21.84943212,211.8017388,2.593342072,25.93342072,32.81952081,22.02929519,31.11457984,21.27385387,0.987278819,0.885323395,0.989270334,0.959522527
Indonesia,67782.77684,53963.59142,175.1132815,31.1652992,22.40899325,215.0310673,2.620435396,26.20435396,168.5893655,30.8335923,21.55281034,212.5022089,2.567780837,25.67780837,32.7088977,22.01020574,32.02409127,21.28074668,0.978791405,0.80485951,0.984101117,0.952071427
Indonesia,43056.04218,28762.67674,175.6459498,30.83070517,22.32993398,214.4429566,2.619402519,26.19402519,168.290737,30.49846086,21.47653643,211.9069049,2.567449847,25.67449847,31.99360997,21.99207941,31.36389415,21.61375062,0.953115503,0.798220663,0.971748234,0.944110916
Indonesia,53481.83555,92384.92931,175.37831,31.31392394,22.56798676,215.0816693,2.63287095,26.3287095,169.5378517,30.99070993,21.72588266,212.4509688,2.582347346,25.82347346,32.338888,21.95275664,30.96002488,21.38420933,0.985338296,0.929304592,0.98686512,0.9703301
Indonesia,115085.8209,99690.32744,174.7929481,31.57838046,22.71693783,214.3752116,2.644215427,26.44215427,168.7659456,31.25292941,21.87059943,211.7938226,2.592132763,25.92132763,34.0426343,22.25611532,32.57655012,21.59779143,0.988255896,0.891483935,0.989834974,0.964752619
Indonesia,106028.2269,110248.465,180.7118545,31.39872887,22.51862324,213.2809085,2.625529085,26.25529085,175.2055765,31.07951849,21.6779503,210.6457706,2.575017171,25.75017171,34.14516027,22.42806921,32.56055787,21.84006193,0.985980494,0.961760235,0.986540688,0.976714779
Indonesia,88441.07592,77159.41577,176.1165509,31.68217729,22.68074823,215.1224244,2.634762057,26.34762057,170.3195374,31.35275154,21.8314589,212.5569401,2.582204497,25.82204497,32.57214584,22.15485104,31.48919907,21.42245231,0.987177069,0.87317862,0.989022635,0.95722042
Indonesia,63902.7712,63405.86114,174.4583645,31.13771145,22.46130876,214.9806014,2.625490358,26.25490358,167.652033,30.80436102,21.60508999,212.4615521,2.5727757,25.727757,32.6829226,22.13190939,32.20528823,21.73613473,0.982570759,0.853466951,0.98558446,0.958707554
Indonesia,73211.60607,44370.62776,175.5063414,31.19350015,22.34235184,215.4235165,2.615690768,26.15690768,169.2288852,30.86366062,21.48866117,212.8927513,2.562949154,25.62949154,32.12395307,21.69956371,31.18705231,20.97078818,0.971735169,0.737316552,0.983999258,0.950226278
Indonesia,92628.667,71416.69283,172.0985099,31.29300717,22.62829746,215.7858289,2.646168389,26.46168389,165.5465218,30.96437032,21.77431379,213.2254848,2.594024619,25.94024619,32.41300307,22.21215089,31.12970368,21.48024451,0.986435932,0.845235492,0.989667721,0.958349387
Indonesia,52308.99096,43128.10838,170.4162962,31.16622205,22.66587298,215.7946457,2.650332937,26.50332937,163.6329795,30.83638528,21.81259306,213.2175672,2.598821217,25.98821217,31.98225862,22.1799303,30.82308631,21.95282271,0.985603177,0.864812982,0.988329028,0.963377317
Indonesia,53396.96141,52998.79436,173.2620981,30.77129755,22.52013077,213.9907139,2.632021824,26.32021824,165.6593402,30.44113562,21.66896264,211.4100358,2.581283813,25.81283813,32.43449878,21.96637868,31.77254606,21.73772038,0.980151998,0.852093243,0.984702244,0.959472458
Indonesia,111774.7253,116117.4042,181.8202406,31.85147315,22.71519003,212.1155038,2.628484606,26.28484606,176.5778736,31.52793908,21.86987193,209.5200488,2.57645537,25.7645537,36.67197868,22.97611788,35.38789898,22.2150176,0.988930429,0.973848866,0.98856715,0.97442993
Indonesia,86434.22325,67457.99252,181.3314047,31.96445051,22.81356441,212.2049691,2.630044924,26.30044924,176.0191625,31.63602798,21.96416729,209.6223329,2.577624561,25.77624561,36.63828553,22.94920587,35.73530126,22.04198286,0.988488516,0.964575315,0.988304701,0.971682834
Indonesia,74750.95205,90195.80892,182.3887019,31.95522703,22.94032051,209.4927083,2.638393082,26.38393082,176.8886544,31.63793517,22.10133026,206.8845698,2.586753752,25.86753752,37.17013646,22.96550344,35.5541606,22.47292784,0.989144541,0.976961201,0.988572687,0.976090457
Indonesia,35440.27282,42329.97934,178.2806818,31.90591991,22.85604437,213.3717316,2.637443236,26.37443236,172.6444937,31.57644916,22.00712702,210.7972073,2.5849551,25.849551,37.47006413,23.04244487,36.62666905,22.45268382,0.989232661,0.975189387,0.988650322,0.974766038
Indonesia,25519.66466,30881.54545,178.1454248,31.85691176,22.84320261,213.0856291,2.638801634,26.38801634,172.4636538,31.52939184,21.99658855,210.5055197,2.58649717,25.8649717,37.49340787,23.00773257,36.26176392,22.43517405,0.989609568,0.977046698,0.988872109,0.975578038
Indonesia,92445.40863,38514.62519,176.6969503,31.49858683,23.54012723,210.6360509,2.817465734,28.17465734,170.2371842,31.23740122,22.75552002,205.1870359,2.818814311,28.18814311,34.37823957,23.23235365,33.24800136,22.48990916,0.99143638,0.922441976,0.993636063,0.988652325
Indonesia,109799.7756,239996.5149,261.4520684,30.05182403,21.9666163,209.3269436,2.570163487,25.70163487,253.1718948,29.78074412,21.17650011,204.2653995,2.571610883,25.71610883,31.06644282,21.41957535,30.46869139,20.72246717,0.894788247,0.805529932,0.950679364,0.945545163
Indonesia,44260.85499,10320.71312,302.4719725,24.18762757,15.72799586,198.0835783,1.998588401,19.98588401,291.9521178,23.90856989,14.93606677,193.3010507,1.995797458,19.95797458,26.42998869,17.08833361,25.92769589,16.35170533,0.506964582,0.534586895,0.644342609,0.726879025
Indonesia,73550.37437,15636.52344,304.2745167,24.04686367,15.62713512,198.686873,1.988116634,19.88116634,293.7674938,23.77252329,14.83682251,193.8985502,1.987399372,19.87399372,25.54869059,16.08531094,25.02475017,15.7332258,0.499368693,0.466668063,0.598128805,0.642672305
Indonesia,69196.43796,39305.91575,175.2291523,31.54579754,23.59274771,210.5415335,2.826291967,28.26291967,168.8919691,31.2873411,22.80869374,205.0496794,2.827638749,28.27638749,34.69676401,23.60505541,33.68222363,22.6690378,0.993463153,0.94532102,0.994110468,0.99038001
Indonesia,49817.96188,9297.904428,183.2875592,31.44986868,23.4795389,211.1253722,2.802732929,28.02732929,176.5316293,31.18777694,22.69378685,205.7120318,2.804986673,28.04986673,32.67938024,22.80578994,31.98886637,22.09978974,0.987352844,0.851189746,0.992586453,0.982620448
Indonesia,82183.85444,33476.19927,249.3544468,30.14933356,21.94627431,209.2630653,2.604786352,26.04786352,241.7129009,29.87904426,21.15526931,204.2494613,2.600290177,26.00290177,31.26599729,21.54204868,29.8073304,20.644272,0.854906174,0.647294225,0.946823953,0.92950883
Indonesia,55751.95598,15674.29235,189.1609553,31.25547517,23.17624443,210.6874056,2.788062871,27.88062871,182.9686454,30.99276387,22.38620861,205.4673972,2.783475871,27.83475871,32.68631286,22.45656056,30.94028289,21.62492617,0.962246736,0.706898219,0.992021784,0.934530366
Indonesia,117848.0522,43936.91966,168.0630902,31.43702963,23.44910116,211.3537246,2.849741891,28.49741891,162.4207432,31.18256351,22.66522202,205.9091734,2.846253279,28.46253279,33.18963257,23.18156466,32.12737867,22.3590713,0.993087044,0.929308422,0.994408578,0.987715693
Indonesia,85837.45124,103717.66,215.3172287,30.96331006,22.93494777,210.9128707,2.712170402,27.12170402,208.0382524,30.69498516,22.14543652,205.7247253,2.712892473,27.12892473,32.57567968,22.46565136,31.75910269,21.70344079,0.961917106,0.875303997,0.985012075,0.969002912
Indonesia,135946.4011,445457.3179,240.1046114,30.96382907,23.02404963,211.5359452,2.684904804,26.84904804,231.9360099,30.69728338,22.23316434,206.4244036,2.690470044,26.90470044,32.06506779,22.31628408,31.53210033,21.57124283,0.897418227,0.8063634,0.970790075,0.942851685
Indonesia,62538.12031,231484.2502,201.7701566,31.37752461,23.39678356,211.3923803,2.766967864,27.66967864,194.365409,31.11271103,22.60798985,206.0566116,2.771535745,27.71535745,33.08508356,22.67362033,31.98397844,22.05751887,0.982202619,0.869949257,0.991483825,0.97256363
Indonesia,83875.06832,29681.97482,186.4352559,31.23958543,23.22973644,210.4840122,2.779832914,27.79832914,179.9586675,30.97513539,22.4409413,205.215708,2.77833823,27.7833823,33.5521614,22.47088721,32.44123845,21.72099435,0.98476735,0.863444612,0.990928442,0.978099594
Indonesia,71379.65214,19463.57091,183.1409167,31.34000333,23.347935,209.95114,2.790881567,27.90881567,176.5775122,31.07845528,22.56112602,204.636313,2.790900748,27.90900748,34.27058986,22.92315878,33.1778357,22.14117557,0.991209947,0.922014226,0.992913468,0.984296058
Indonesia,69957.30718,23392.87796,178.5082542,31.46301951,23.36804061,211.0739056,2.839679035,28.39679035,172.8227012,31.20656453,22.58175749,205.7711498,2.833403005,28.33403005,33.18599357,22.95804462,32.27335247,21.98244181,0.986577058,0.836072685,0.994402756,0.985219053
Indonesia,68069.42591,32801.72939,171.4693131,31.45434825,23.49562078,209.7925831,2.82330487,28.2330487,165.3705024,31.19440508,22.70838415,204.3796618,2.822269611,28.22269611,34.86465392,23.21196609,33.52396873,22.38796213,0.993337694,0.950403257,0.994313688,0.98790601
Indonesia,51319.56996,9652.689957,170.6168695,31.40532356,23.40767976,210.6434781,2.822030033,28.22030033,164.6438907,31.14311102,22.6193719,205.2946799,2.819338671,28.19338671,33.69715957,22.82859349,32.55357194,21.9071313,0.989902812,0.877192464,0.994396359,0.988615809
Indonesia,65758.87512,17341.43636,184.3811985,31.47892186,23.31000783,211.3622993,2.841200276,28.41200276,178.7082278,31.21784899,22.52191242,206.1034782,2.833215664,28.33215664,33.01782496,23.02916865,31.83424815,21.96317261,0.984666363,0.810012569,0.994015453,0.980898348
Indonesia,18425.85882,17016.28768,268.2957224,24.44878452,15.96375863,199.6488757,1.935547793,19.35547793,258.850724,24.11820669,15.11884351,196.1505009,1.90808818,19.0808818,27.69974653,15.43998102,26.66049682,14.88099012,0.485976232,0.578477927,0.519282333,0.709104657
Indonesia,26479.67004,2846.061436,233.6554666,28.35984796,19.5070342,209.6879824,2.398549981,23.98549981,226.2405243,28.04471054,18.67231602,205.8441478,2.364665215,23.64665215,28.64824295,20.31584623,27.99044731,19.24379709,0.555136177,0.530349939,0.761040311,0.769471394
Indonesia,49396.78408,83764.18855,260.3679882,24.26560288,15.77401103,199.8869419,1.923246183,19.23246183,251.2097465,23.93375848,14.92878587,196.498216,1.894865984,18.94865984,29.4253592,16.89393929,28.88965028,16.35100111,0.590905183,0.716436103,0.648318072,0.831347037
Indonesia,31350.32679,12344.14604,247.6537946,25.88612275,17.25561696,204.1762619,2.119910373,21.19910373,239.659536,25.56456714,16.41687149,200.4771096,2.090387918,20.90387918,26.45054151,17.55013788,25.66829548,16.64499114,0.421452278,0.483457573,0.632420835,0.694132565
Indonesia,26470.71583,5983.232141,223.786401,27.71736956,18.90919645,209.6694169,2.324577527,23.24577527,217.2842439,27.39055471,18.06827064,205.9835725,2.290482098,22.90482098,27.5321446,19.84516657,27.29961124,18.69892729,0.420332238,0.459142054,0.738500798,0.722386457
Indonesia,26730.10426,24177.99237,239.0687174,26.8040804,18.13023763,206.9300212,2.211395215,22.11395215,231.9366028,26.48084945,17.28992275,203.2456269,2.180397155,21.80397155,28.14765572,18.62481326,27.8140805,17.86389721,0.579886476,0.676852557,0.738641292,0.843014694
Indonesia,42522.54489,4745.217437,232.2357291,26.62021012,17.94732768,206.3842228,2.182440871,21.82440871,225.921151,26.2832815,17.09299819,202.9513676,2.147615673,21.47615673,27.5779308,18.31141349,27.09093312,17.37296815,0.452799341,0.581611227,0.721834873,0.812857147
Indonesia,45435.61525,11103.01123,221.3238943,27.54591242,18.76792399,209.0710113,2.304552669,23.04552669,215.2468423,27.21477757,17.91729178,205.500978,2.269178998,22.69178998,27.53672817,19.01254121,27.02787394,17.94537642,0.505661782,0.598113357,0.758170046,0.813782623
Indonesia,46392.59422,69217.38772,228.3340016,27.2263707,18.5460461,208.1067103,2.233616483,22.33616483,221.984455,26.89174883,17.69561461,204.5706439,2.201278432,22.01278432,29.35112088,18.81358798,28.94065984,18.03209609,0.792759909,0.884399593,0.849894582,0.955053567
Indonesia,32898.7634,19930.39459,274.6279192,21.23287924,12.84664733,192.5285541,1.627151659,16.27151659,263.6333735,20.90138412,12.0062646,189.1572081,1.602662273,16.02662273,25.72727421,14.06808105,25.15409029,13.62381112,0.371538102,0.370720581,0.396553529,0.514595148
Indonesia,48952.89561,10917.80022,219.5487341,27.86189693,19.17672797,209.4622049,2.3152798,23.152798,212.9695,27.52841298,18.32730044,206.1981965,2.278780536,22.78780536,28.80354591,19.12293535,28.50725875,18.23149415,0.603552591,0.661161662,0.821762555,0.869367832
Indonesia,42229.56682,52762.54555,259.0262872,25.22132895,16.68144772,201.9980427,2.02722299,20.2722299,250.4198708,24.89355031,15.83797123,198.4039437,1.998955993,19.98955993,28.89048059,16.57692231,27.78006811,16.22512546,0.581315199,0.725939705,0.614036089,0.842090438
Indonesia,35992.3377,53549.71199,258.2232955,25.62642424,17.09108333,202.9475417,2.057955758,20.57955758,249.7513489,25.29370288,16.2426663,199.4453492,2.028796914,20.28796914,29.99693754,18.04572229,29.22302474,17.47339892,0.725006546,0.886362363,0.781304211,0.95489083
Indonesia,44370.28053,5223.376737,227.9431711,26.97825132,18.31772544,207.982232,2.242741794,22.42741794,221.0630659,26.6461611,17.47292255,204.7440344,2.206184437,22.06184437,27.03061837,18.50443911,26.44218513,17.90002224,0.438986886,0.520573111,0.736401709,0.809485468
Indonesia,16953.05638,15618.81845,256.6474439,23.82127805,15.37154302,199.7258063,1.91154786,19.1154786,246.8331357,23.49290949,14.53150001,196.5628839,1.881786002,18.81786002,26.93649545,16.74545179,26.37021007,16.05038397,0.587974748,0.610700201,0.631043525,0.711334461
Indonesia,78647.83905,139623.9177,220.5972857,27.94613651,19.26812698,208.8679032,2.303412762,23.03412762,213.9232443,27.61503523,18.41937979,205.5437495,2.268755412,22.68755412,30.87148083,19.27231177,30.24673454,18.60133375,0.880631277,0.954579392,0.900868762,0.973659432
Indonesia,22543.97074,29329.5068,245.9697097,26.11998361,17.57193469,204.757143,2.125322659,21.25322659,237.5738216,25.7893955,16.72666941,201.516802,2.093099873,20.93099873,29.68623377,18.32303656,28.83725199,17.57024833,0.713670417,0.824375079,0.797041602,0.924799916
Indonesia,21321.22611,32294.22369,265.7436559,22.20580197,13.79162993,195.0668486,1.731735457,17.31735457,255.5926436,21.87904013,12.95004284,191.7847714,1.704919683,17.04919683,27.69821483,15.46228903,26.84319014,14.46249441,0.519228715,0.56121807,0.551696264,0.681303704
Indonesia,15014.04596,7508.198009,264.7570862,24.66237745,16.10392734,199.6075404,1.973888243,19.73888243,255.2898733,24.34019432,15.26967782,195.817192,1.946901335,19.46901335,26.99915272,16.08525773,25.70880461,15.70067346,0.386610455,0.480209616,0.493643117,0.683380796
Indonesia,23291.13804,7302.567777,262.3277032,24.46001263,15.90908919,199.6955005,1.957897303,19.57897303,253.0827006,24.13483421,15.07093972,195.9584145,1.930945097,19.30945097,26.11341717,16.06508466,25.28732346,15.79696438,0.411482599,0.478256838,0.512913399,0.651582436
Indonesia,51623.40707,100072.2116,185.8750919,30.53251617,22.21245811,213.0562743,2.626630949,26.26630949,176.1666201,30.21151045,21.36987228,210.6644504,2.571532013,25.71532013,32.08548149,21.47438326,31.69289428,21.19178996,0.960441205,0.839768427,0.975282121,0.93330991
Indonesia,20406.6604,4201.674781,193.106937,29.15979545,20.77796692,211.2248893,2.493791769,24.93791769,183.4177274,28.83480187,19.93572225,208.9119359,2.439521742,24.39521742,30.75843771,20.97687294,30.95900869,20.18355357,0.870354852,0.800417421,0.938850236,0.898881279
Indonesia,19327.51152,1542.982345,224.6611881,24.87038232,16.42060642,202.6945693,1.974342393,19.74342393,216.9059355,24.53722891,15.56109042,200.4419064,1.927469498,19.27469498,26.33976576,17.92330842,25.55250356,16.95157636,0.48448136,0.588243142,0.673108576,0.737490832
Indonesia,51698.07218,60914.45445,198.5764023,29.62140742,21.48483834,210.4319045,2.556691563,25.56691563,187.5503856,29.30175724,20.64425347,207.956214,2.504825689,25.04825689,31.18413535,20.93659596,30.9314175,20.33568846,0.875355448,0.836515393,0.940191287,0.91787023
Indonesia,35798.02701,9150.694425,212.374673,27.56098369,18.96900059,208.9064501,2.250438876,22.50438876,204.3745431,27.22609354,18.10959118,206.5594097,2.200375198,22.00375198,29.00081886,19.5998898,28.5598549,19.12977433,0.753583282,0.764905832,0.875944831,0.908357783
Indonesia,18419.13588,13217.52985,200.5863411,29.67996311,21.55003472,210.0845608,2.581206931,25.81206931,189.3986259,29.37677232,20.72971248,207.6974799,2.527694533,25.27694533,31.15950896,21.0474046,31.00255448,19.94947737,0.871837882,0.763828352,0.944497703,0.879783744
Indonesia,53479.36472,50918.4915,193.7059715,29.84829397,21.58315101,211.494361,2.579146724,25.79146724,183.4406673,29.53332031,20.75037967,209.1377229,2.524578122,25.24578122,31.62600985,21.40753075,31.58684673,20.45832317,0.912510254,0.816866901,0.949141512,0.917701636
Indonesia,27840.90654,4212.582977,222.6509001,26.69744478,18.16030856,206.4945625,2.15165444,21.5165444,214.4387211,26.36223518,17.30124079,204.1804464,2.102753015,21.02753015,27.58427579,18.80301544,27.0078148,18.04458084,0.571293991,0.661894093,0.73375979,0.79025154
Indonesia,28289.05106,4465.497867,190.265281,28.83866165,20.25964561,211.0843792,2.431718147,24.31718147,181.9753664,28.509362,19.41171021,208.8323541,2.377059714,23.77059714,30.80489463,20.81044329,30.35298606,19.68790505,0.816003293,0.762570427,0.911886385,0.880810038
Indonesia,36393.40512,18433.93828,182.5673216,29.48670463,20.83060222,212.7906739,2.44143676,24.4143676,174.9286303,29.15588389,19.9759732,210.5075175,2.386785953,23.86785953,31.19018108,20.91468572,30.61087471,20.13161304,0.903694147,0.800529152,0.956360092,0.950061666
Indonesia,14069.74212,310.0893043,215.8674641,27.18786088,18.84922624,207.5768637,2.308413767,23.08413767,205.5210955,26.86752672,18.00968599,205.3399281,2.256467764,22.56467764,27.74065332,19.48270867,27.82488858,18.37707186,0.615369703,0.731549551,0.79407195,0.757688045
Indonesia,25955.12111,2496.081139,202.7306891,27.52550288,18.94345833,207.4838385,2.272662744,22.72662744,194.6269637,27.1962672,18.09442136,205.3539753,2.218786756,22.18786756,30.07336257,20.05792692,29.88330168,18.96593485,0.690291894,0.752702021,0.840945128,0.834312771
Indonesia,49694.30623,19774.74245,191.7911882,29.70870976,21.45203264,211.9802548,2.513809613,25.13809613,182.5012041,29.38266546,20.6048374,209.4662708,2.46341218,24.6341218,31.04249166,21.06682317,31.07762336,20.51520692,0.89144134,0.747706706,0.944306201,0.922118815
Indonesia,59358.62507,18438.37607,183.8559009,29.9923978,21.40231644,213.1978032,2.511134572,25.11134572,175.8515711,29.66003735,20.54810069,210.8108777,2.457503808,24.57503808,31.64065348,21.09538736,31.34472686,20.55399003,0.931519144,0.746602438,0.965235564,0.935009706
Indonesia,29038.74289,10327.50156,183.123398,30.25233941,21.81398659,213.7478563,2.575709132,25.75709132,174.2723064,29.92503613,20.96582115,211.3600702,2.521316778,25.21316778,30.97271318,21.22888705,30.56967922,20.58955942,0.916819896,0.740591504,0.961913207,0.907422286
Indonesia,14244.10449,59716.42006,196.9011873,29.76858568,21.6618048,213.6459001,2.689735825,26.89735825,185.8024315,29.48337782,20.86030155,211.2711389,2.634545407,26.34545407,29.79602543,21.16647348,28.80917773,20.55783256,0.871703908,0.730768104,0.96501663,0.849290295
Indonesia,55094.73062,145721.2816,199.7986986,29.83083741,21.75087181,210.0271784,2.604507562,26.04507562,188.3266917,29.52401072,20.92695312,207.5843719,2.551520574,25.51520574,31.97886941,21.20240298,31.55152795,20.44087399,0.914376828,0.790501053,0.962500085,0.901754936
Indonesia,16860.34098,2127.324642,206.5671255,27.25522262,18.5679633,207.9700805,2.19551062,21.9551062,199.5189457,26.9192363,17.70887705,205.7707827,2.143271987,21.43271987,28.78789366,19.23578235,28.42664782,18.2340205,0.629657411,0.747645761,0.856208322,0.904597236
Indonesia,36996.05274,11203.60341,177.2213621,29.35907473,20.57971828,212.2839583,2.403415941,24.03415941,170.4286886,29.02699653,19.72580531,210.1307677,2.346831133,23.46831133,31.02386595,20.59893637,30.85295004,19.87714011,0.843573053,0.798214005,0.938111187,0.935693394
Indonesia,58345.0019,145612.3012,182.313417,30.4132628,21.9301048,213.3678129,2.575491747,25.75491747,174.3982781,30.08138118,21.07663953,210.8600918,2.523646536,25.23646536,31.46617078,21.75649261,31.34720994,21.11882119,0.924720828,0.822619346,0.95800031,0.930426555
Indonesia,34481.09931,17289.61537,185.1658278,29.73178161,21.13274564,212.3649861,2.481762857,24.81762857,177.1017685,29.40035315,20.28228067,210.0449277,2.427312321,24.27312321,31.36277954,21.1351827,31.16014418,20.32778616,0.906008023,0.78493866,0.951520428,0.934219355
Indonesia,32979.0101,8252.24746,207.6869681,27.10181064,18.54298227,207.914184,2.195678904,21.95678904,199.8351496,26.76928144,17.68728161,205.6695731,2.144729739,21.44729739,28.53531794,19.39071659,28.06491068,18.46170442,0.642345953,0.720934335,0.78450275,0.823645938
Indonesia,39400.9916,21944.23261,208.3341918,27.65828745,19.23763396,208.7813358,2.335107322,23.35107322,198.6813745,27.33186219,18.39176197,206.5290404,2.282608571,22.82608571,29.60021268,20.27462964,29.39363054,19.17929277,0.72716298,0.772528483,0.855101535,0.856429807
